epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
71,742.834,1.37207,2.11825,1.73295,0.42554,0.43377,0.46161,0.22966,1.80478,2.32361,2.14681,0.00123094,0.00123094,0.00123094
72,753.591,1.34725,2.07305,1.71446,0.40642,0.43986,0.42886,0.20996,1.82509,2.29162,2.22127,0.00122811,0.00122811,0.00122811
73,764.269,1.32686,2.05517,1.71962,0.54331,0.44714,0.49048,0.26663,1.82423,2.17023,2.1553,0.00122528,0.00122528,0.00122528
74,774.908,1.32542,2.02366,1.70645,0.64829,0.37275,0.46183,0.23171,1.93902,2.24009,2.41726,0.00122245,0.00122245,0.00122245
75,785.539,1.31282,2.00026,1.69503,0.53396,0.40093,0.42316,0.1837,1.8022,2.4192,2.23444,0.00121962,0.00121962,0.00121962
76,796.212,1.32308,2.04025,1.71066,0.40483,0.40239,0.39298,0.20454,1.95289,2.5046,2.27655,0.00121679,0.00121679,0.00121679
77,806.839,1.34042,2.07291,1.72189,0.36689,0.28905,0.26674,0.14263,2.09395,2.76503,2.34603,0.00121396,0.00121396,0.00121396
78,817.529,1.32094,1.9996,1.69598,0.42744,0.46495,0.48138,0.24273,1.9274,2.23662,2.19927,0.00121113,0.00121113,0.00121113
79,828.156,1.3033,1.94771,1.67362,0.45386,0.45373,0.41289,0.20898,1.9415,2.40255,2.2953,0.00120831,0.00120831,0.00120831
80,838.796,1.31652,1.96862,1.68297,0.52006,0.45834,0.46928,0.26389,1.79604,2.19683,2.06828,0.00120548,0.00120548,0.00120548
81,849.344,1.30475,1.97184,1.68503,0.35275,0.51148,0.32485,0.15,1.7537,2.42699,2.09249,0.00120265,0.00120265,0.00120265
82,860.051,1.29833,1.94384,1.66585,0.32,0.39446,0.32033,0.13779,1.91855,2.523,2.35111,0.00119982,0.00119982,0.00119982
83,870.802,1.33205,1.99311,1.70842,0.42323,0.43687,0.41407,0.20013,1.89889,2.37464,2.24212,0.00119699,0.00119699,0.00119699
84,881.483,1.33768,1.98952,1.70625,0.42031,0.39453,0.41793,0.20362,1.80473,2.36324,2.12068,0.00119416,0.00119416,0.00119416
85,892.125,1.32262,1.99042,1.69358,0.59008,0.32288,0.41524,0.18233,1.9101,2.41081,2.25058,0.00119133,0.00119133,0.00119133
86,902.751,1.29527,1.97778,1.69084,0.6511,0.43768,0.52816,0.29602,1.7444,2.13511,2.06756,0.0011885,0.0011885,0.0011885
87,913.342,1.26791,1.94414,1.65398,0.68305,0.42254,0.50097,0.26293,1.87939,2.14794,2.30086,0.00118567,0.00118567,0.00118567
88,923.999,1.27337,1.92226,1.6704,0.48049,0.51383,0.49517,0.2596,1.77224,2.37707,2.12815,0.00118284,0.00118284,0.00118284
89,934.653,1.29998,1.95268,1.67761,0.49699,0.52642,0.52091,0.29567,1.70473,2.1523,2.05487,0.00118001,0.00118001,0.00118001
90,945.332,1.29184,1.88153,1.68545,0.4808,0.48757,0.45152,0.22416,1.72755,2.22462,2.08924,0.00117718,0.00117718,0.00117718
91,956.227,1.29883,1.94483,1.69427,0.47333,0.46378,0.48331,0.25081,1.8663,2.1763,2.19994,0.00117435,0.00117435,0.00117435
92,966.88,1.29473,1.91931,1.65791,0.53502,0.48859,0.48756,0.24938,1.86517,2.09889,2.26811,0.00117152,0.00117152,0.00117152
93,977.565,1.30466,1.9386,1.67334,0.49298,0.50665,0.49187,0.25798,1.8199,2.34248,2.16779,0.00116869,0.00116869,0.00116869
94,988.222,1.28579,1.91396,1.66569,0.43721,0.31111,0.31801,0.16083,1.80006,2.44569,2.17085,0.00116586,0.00116586,0.00116586
95,998.863,1.29406,1.89715,1.66635,0.45969,0.50318,0.48677,0.27064,1.81648,2.12251,2.16439,0.00116303,0.00116303,0.00116303
96,1009.52,1.31865,1.91513,1.68964,0.54006,0.50274,0.48616,0.26247,1.87442,2.1716,2.11646,0.00116021,0.00116021,0.00116021
97,1020.23,1.32602,1.895,1.6806,0.55526,0.46122,0.52477,0.27534,1.7295,2.17383,2.03908,0.00115738,0.00115738,0.00115738
98,1030.99,1.29187,1.8505,1.65609,0.47531,0.59612,0.56799,0.31405,1.74548,2.02008,2.04525,0.00115455,0.00115455,0.00115455
99,1041.61,1.26435,1.84326,1.64388,0.53756,0.47127,0.51909,0.2873,1.63465,2.12686,2.00414,0.00115172,0.00115172,0.00115172
100,1052.34,1.2965,1.88609,1.66662,0.58867,0.42772,0.40399,0.21069,1.96226,2.25218,2.41174,0.00114889,0.00114889,0.00114889
101,1062.99,1.27448,1.86595,1.64703,0.60171,0.49159,0.56886,0.32017,1.77304,2.07939,2.15021,0.00114606,0.00114606,0.00114606
102,1073.9,1.28434,1.84523,1.65972,0.35707,0.54961,0.48884,0.27682,1.79175,2.28827,2.10361,0.00114323,0.00114323,0.00114323
103,1084.57,1.26706,1.80991,1.63333,0.55017,0.50132,0.53808,0.28585,1.83832,1.97822,2.16018,0.0011404,0.0011404,0.0011404
104,1095.29,1.24402,1.80052,1.62389,0.45009,0.58185,0.5158,0.28004,1.76506,2.10519,2.0435,0.00113757,0.00113757,0.00113757
105,1105.94,1.24668,1.76411,1.61632,0.61813,0.45265,0.52535,0.28529,1.9661,2.06827,2.27587,0.00113474,0.00113474,0.00113474
106,1116.73,1.2457,1.75696,1.61202,0.60817,0.53065,0.57965,0.32918,1.75473,2.13898,2.15002,0.00113191,0.00113191,0.00113191
107,1127.33,1.25719,1.75199,1.6213,0.50867,0.45235,0.46444,0.24741,1.87869,2.06744,2.21489,0.00112908,0.00112908,0.00112908
108,1138.07,1.25532,1.77531,1.63771,0.56677,0.41542,0.43887,0.22719,1.8274,2.23361,2.08781,0.00112625,0.00112625,0.00112625
109,1148.82,1.23302,1.74437,1.61602,0.43396,0.52356,0.49495,0.25038,1.78444,2.06559,2.12988,0.00112342,0.00112342,0.00112342
110,1159.59,1.27725,1.81499,1.65714,0.48068,0.48001,0.47059,0.23019,1.73661,2.24008,2.04373,0.00112059,0.00112059,0.00112059
111,1170.32,1.2558,1.77668,1.6359,0.50477,0.58089,0.56553,0.32091,1.81641,2.09129,2.18439,0.00111776,0.00111776,0.00111776
112,1181.05,1.23574,1.7511,1.6163,0.61011,0.47915,0.54521,0.31044,1.80862,2.03241,2.11926,0.00111493,0.00111493,0.00111493
113,1191.72,1.22172,1.71656,1.60205,0.70918,0.38087,0.50798,0.28491,1.77665,2.14113,2.06348,0.0011121,0.0011121,0.0011121
114,1202.27,1.23657,1.74295,1.60632,0.61949,0.48375,0.50228,0.26152,2.0087,2.1162,2.30305,0.00110928,0.00110928,0.00110928
115,1212.93,1.26358,1.73007,1.61659,0.57806,0.50278,0.53155,0.28945,1.75825,2.06897,2.0987,0.00110645,0.00110645,0.00110645
116,1223.63,1.26147,1.77045,1.62809,0.55579,0.56619,0.55086,0.29021,1.65395,2.04551,1.95224,0.00110362,0.00110362,0.00110362
117,1234.26,1.22575,1.70017,1.60044,0.53833,0.53865,0.54964,0.31178,1.83966,2.09095,2.10809,0.00110079,0.00110079,0.00110079
118,1244.9,1.24501,1.71874,1.61028,0.48333,0.49849,0.50958,0.29143,1.72688,2.10163,2.0546,0.00109796,0.00109796,0.00109796
119,1255.57,1.25128,1.75789,1.62444,0.57367,0.5045,0.56075,0.30103,1.75868,2.0671,2.06582,0.00109513,0.00109513,0.00109513
120,1266.27,1.23329,1.71917,1.60875,0.49097,0.55288,0.50401,0.26503,1.93328,2.19534,2.24909,0.0010923,0.0010923,0.0010923
121,1276.9,1.24433,1.66952,1.59952,0.55971,0.55371,0.56505,0.30961,1.77944,1.9194,2.10333,0.00108947,0.00108947,0.00108947
122,1287.66,1.24678,1.67605,1.60378,0.48083,0.57823,0.55745,0.31716,1.8249,2.10874,2.17592,0.00108664,0.00108664,0.00108664
123,1298.61,1.19857,1.63937,1.57729,0.54327,0.56489,0.57808,0.33746,1.80049,1.92809,2.17591,0.00108381,0.00108381,0.00108381
124,1309.31,1.23904,1.6847,1.59816,0.53765,0.60706,0.5274,0.29356,1.79329,2.03425,2.14538,0.00108098,0.00108098,0.00108098
125,1319.98,1.2212,1.68092,1.58767,0.46942,0.62786,0.55224,0.30349,1.80593,2.03812,2.10355,0.00107815,0.00107815,0.00107815
126,1330.66,1.20623,1.64079,1.58508,0.65679,0.49406,0.55422,0.29931,1.90964,1.99469,2.25171,0.00107532,0.00107532,0.00107532
127,1341.47,1.19603,1.644,1.57705,0.59067,0.54979,0.58164,0.34339,1.72804,2.0097,2.05228,0.00107249,0.00107249,0.00107249
128,1352.09,1.21061,1.62173,1.57944,0.556,0.59219,0.61626,0.32567,1.86971,1.98046,2.18711,0.00106966,0.00106966,0.00106966
129,1362.89,1.22092,1.68403,1.59744,0.6495,0.50743,0.56626,0.29577,1.84376,2.1741,2.16092,0.00106683,0.00106683,0.00106683
130,1373.52,1.24691,1.68028,1.60245,0.58333,0.59739,0.61216,0.33764,1.82308,1.87006,2.11972,0.001064,0.001064,0.001064
131,1384.3,1.21521,1.6738,1.59148,0.54163,0.6024,0.58448,0.32303,1.69187,2.15158,1.96937,0.00106118,0.00106118,0.00106118
132,1395.06,1.16363,1.60088,1.54955,0.60434,0.58535,0.60407,0.31918,1.81306,1.95941,2.12608,0.00105835,0.00105835,0.00105835
133,1405.65,1.20015,1.61572,1.57306,0.55802,0.53829,0.53638,0.28553,1.82076,1.92911,2.14891,0.00105552,0.00105552,0.00105552
134,1416.33,1.18333,1.5735,1.562,0.60543,0.56151,0.58982,0.30733,1.86866,1.9114,2.17123,0.00105269,0.00105269,0.00105269
135,1426.94,1.20744,1.6286,1.58621,0.65821,0.49971,0.58566,0.33218,1.83679,2.10478,2.10991,0.00104986,0.00104986,0.00104986
136,1437.63,1.18725,1.58072,1.5524,0.46932,0.57896,0.51748,0.27115,2.02313,2.12574,2.46297,0.00104703,0.00104703,0.00104703
137,1448.28,1.17621,1.55536,1.55181,0.63807,0.55727,0.61192,0.35402,1.77181,1.94624,2.13482,0.0010442,0.0010442,0.0010442
138,1458.94,1.19354,1.5593,1.55762,0.55778,0.52644,0.53686,0.32026,1.84895,1.99097,2.1987,0.00104137,0.00104137,0.00104137
139,1469.72,1.17766,1.56949,1.55015,0.65988,0.48704,0.56984,0.342,1.85746,1.93505,2.18295,0.00103854,0.00103854,0.00103854
140,1480.43,1.15363,1.54804,1.54159,0.58131,0.55371,0.59646,0.33142,1.86733,1.90487,2.1864,0.00103571,0.00103571,0.00103571
141,1491.16,1.1688,1.52558,1.53219,0.57847,0.49974,0.55449,0.31414,1.84444,1.87623,2.18713,0.00103288,0.00103288,0.00103288
142,1502.01,1.17785,1.54314,1.54945,0.68251,0.48878,0.5961,0.33684,1.85037,2.00714,2.17869,0.00103005,0.00103005,0.00103005
143,1513.02,1.16849,1.50424,1.53059,0.40463,0.4897,0.44905,0.22692,2.04593,2.26085,2.45206,0.00102722,0.00102722,0.00102722
144,1523.69,1.16758,1.55127,1.54559,0.52523,0.56691,0.56003,0.28711,1.85334,2.01721,2.21752,0.00102439,0.00102439,0.00102439
145,1534.45,1.17945,1.55928,1.56211,0.6199,0.46824,0.54179,0.30049,1.92927,2.02162,2.33078,0.00102156,0.00102156,0.00102156
146,1545.22,1.17492,1.54785,1.55628,0.51193,0.37386,0.43885,0.20644,2.01284,2.28348,2.29051,0.00101873,0.00101873,0.00101873
147,1555.93,1.14333,1.48569,1.5124,0.64468,0.59606,0.64045,0.34853,1.84356,1.8381,2.05317,0.0010159,0.0010159,0.0010159
148,1566.75,1.17884,1.53632,1.54045,0.66313,0.52306,0.59903,0.34295,1.79424,1.95524,2.10914,0.00101308,0.00101308,0.00101308
149,1577.51,1.17004,1.51152,1.5436,0.55245,0.55188,0.54233,0.3089,1.77503,2.16321,2.10175,0.00101025,0.00101025,0.00101025
150,1588.36,1.16495,1.52998,1.54265,0.53786,0.62657,0.61084,0.33915,1.7425,1.8726,2.03315,0.00100742,0.00100742,0.00100742
151,1599.07,1.1647,1.54456,1.56255,0.62056,0.53176,0.60917,0.3507,1.86585,1.90488,2.21301,0.00100459,0.00100459,0.00100459
152,1609.74,1.13937,1.50539,1.52842,0.75902,0.56966,0.66444,0.37996,1.79434,1.75112,2.07339,0.00100176,0.00100176,0.00100176
153,1620.33,1.13642,1.47445,1.52108,0.71471,0.59666,0.66608,0.38177,1.82502,1.73338,2.23909,0.000998928,0.000998928,0.000998928
154,1630.88,1.11368,1.45547,1.5031,0.67162,0.54979,0.60686,0.36574,1.75378,1.80179,2.0987,0.000996099,0.000996099,0.000996099
155,1641.58,1.12919,1.46827,1.5149,0.62456,0.47731,0.54523,0.30894,1.83754,2.02665,2.15255,0.000993269,0.000993269,0.000993269
156,1652.34,1.14657,1.45482,1.51801,0.6203,0.49881,0.55777,0.30367,1.86098,1.8548,2.19402,0.00099044,0.00099044,0.00099044
157,1662.86,1.15934,1.49664,1.53836,0.38266,0.37386,0.31696,0.14277,2.12419,2.79594,2.45559,0.00098761,0.00098761,0.00098761
158,1673.58,1.12928,1.46421,1.50803,0.61544,0.52075,0.54832,0.29898,1.85859,2.09562,2.12517,0.000984781,0.000984781,0.000984781
159,1684.3,1.15165,1.4557,1.5273,0.68955,0.53672,0.60462,0.3252,1.89697,2.00176,2.19181,0.000981952,0.000981952,0.000981952
160,1694.94,1.12226,1.44314,1.49999,0.65157,0.5267,0.58915,0.34348,1.90454,1.95943,2.29423,0.000979122,0.000979122,0.000979122
161,1705.71,1.13984,1.46007,1.50334,0.63153,0.58121,0.64329,0.34907,1.87199,1.73395,2.19228,0.000976293,0.000976293,0.000976293
162,1716.49,1.11082,1.44154,1.49995,0.59798,0.56315,0.58669,0.32576,1.7521,1.86249,2.08981,0.000973463,0.000973463,0.000973463
163,1727.41,1.13207,1.42098,1.50359,0.69003,0.53054,0.60172,0.33216,1.84548,1.81106,2.21338,0.000970634,0.000970634,0.000970634
164,1738.05,1.11611,1.41369,1.49542,0.68037,0.53018,0.60454,0.30587,1.82996,1.85685,2.16267,0.000967805,0.000967805,0.000967805
165,1748.77,1.13402,1.44644,1.49862,0.682,0.54724,0.6247,0.33608,1.79864,1.96136,2.18259,0.000964975,0.000964975,0.000964975
166,1759.55,1.11589,1.40254,1.48236,0.67624,0.50298,0.56904,0.30212,1.96544,2.0973,2.33899,0.000962146,0.000962146,0.000962146
167,1770.29,1.13955,1.46331,1.51193,0.57433,0.48339,0.47885,0.26456,2.00115,2.4743,2.32056,0.000959316,0.000959316,0.000959316
168,1781.05,1.12036,1.40549,1.50077,0.61956,0.54559,0.59317,0.31429,1.91773,1.99871,2.27956,0.000956487,0.000956487,0.000956487
169,1791.7,1.13079,1.43032,1.50253,0.61645,0.57523,0.62028,0.39196,1.73438,1.94054,2.08865,0.000953657,0.000953657,0.000953657
170,1802.33,1.10468,1.40332,1.48553,0.68364,0.57284,0.6522,0.39112,1.87942,1.70912,2.19764,0.000950828,0.000950828,0.000950828
171,1813.04,1.09714,1.3951,1.4897,0.59096,0.60731,0.62973,0.37571,1.87949,1.86125,2.23257,0.000947999,0.000947999,0.000947999
172,1823.76,1.07451,1.3789,1.47176,0.69041,0.63078,0.69029,0.39108,1.79243,1.69023,2.10981,0.000945169,0.000945169,0.000945169
173,1834.44,1.08804,1.35282,1.45997,0.70265,0.61145,0.66888,0.3776,1.87173,1.66987,2.31498,0.00094234,0.00094234,0.00094234
174,1845.19,1.08392,1.36253,1.46422,0.60405,0.63896,0.60889,0.3464,1.6899,1.82616,2.05074,0.00093951,0.00093951,0.00093951
175,1856.07,1.10352,1.36927,1.46852,0.73132,0.52736,0.63675,0.36921,1.80144,1.69661,2.14148,0.000936681,0.000936681,0.000936681
176,1866.91,1.08704,1.37455,1.46417,0.61191,0.60861,0.61534,0.36152,1.87443,1.67159,2.30422,0.000933851,0.000933851,0.000933851
177,1877.63,1.09649,1.38004,1.47664,0.64768,0.56992,0.61098,0.34691,1.86211,1.73453,2.24696,0.000931022,0.000931022,0.000931022
178,1888.44,1.13492,1.40707,1.50968,0.72189,0.52252,0.64134,0.34387,1.83034,1.90776,2.16957,0.000928193,0.000928193,0.000928193
179,1899.15,1.07417,1.34945,1.45066,0.68028,0.59793,0.63722,0.35242,1.9042,1.77091,2.20922,0.000925363,0.000925363,0.000925363
180,1909.88,1.10419,1.33625,1.47376,0.85446,0.5112,0.65172,0.39213,1.9166,1.77136,2.35562,0.000922534,0.000922534,0.000922534
181,1920.73,1.0638,1.32218,1.44245,0.702,0.54668,0.63658,0.36487,1.86624,1.69234,2.33524,0.000919704,0.000919704,0.000919704
182,1931.51,1.07554,1.29969,1.44538,0.73657,0.54221,0.65964,0.4042,1.85524,1.62929,2.15128,0.000916875,0.000916875,0.000916875
183,1942.14,1.05321,1.30226,1.43886,0.77138,0.54364,0.62798,0.3558,1.87291,1.80687,2.2062,0.000914046,0.000914046,0.000914046
184,1952.79,1.09511,1.35506,1.47629,0.49517,0.51299,0.41972,0.20236,2.03616,2.5025,2.34312,0.000911216,0.000911216,0.000911216
