epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
47,579.363,1.61433,2.95329,1.96992,0.21628,0.15808,0.14062,0.07319,1.98224,3.18852,2.40077,0.0095446,0.0095446,0.0095446
48,591.789,1.55996,2.93562,1.93974,0.25745,0.17611,0.17047,0.08346,1.91308,3.10475,2.34355,0.0095347,0.0095347,0.0095347
49,604.234,1.55132,2.90807,1.95616,0.80354,0.15686,0.16413,0.07606,2.01301,3.31434,2.44225,0.0095248,0.0095248,0.0095248
50,616.457,1.55888,2.93523,1.94809,0.26983,0.16821,0.14857,0.05634,1.88905,3.15544,2.33474,0.0095149,0.0095149,0.0095149
51,629.38,1.53957,2.94179,1.9276,0.24732,0.22299,0.18018,0.08473,1.84052,3.19338,2.29138,0.009505,0.009505,0.009505
52,642.132,1.53572,2.90916,1.92174,0.25439,0.22673,0.16,0.0745,2.0017,3.01557,2.30714,0.0094951,0.0094951,0.0094951
53,654.502,1.55016,2.90458,1.93543,0.19604,0.18431,0.16435,0.08344,1.91366,3.14744,2.31908,0.0094852,0.0094852,0.0094852
54,666.659,1.53036,2.89999,1.91841,0.21396,0.18805,0.14173,0.06504,1.91852,3.12587,2.32259,0.0094753,0.0094753,0.0094753
55,679.127,1.5449,2.87411,1.93524,0.26313,0.16517,0.18013,0.08551,1.84054,3.02203,2.2442,0.0094654,0.0094654,0.0094654
56,691.397,1.52191,2.86875,1.92126,0.29826,0.1835,0.14792,0.07052,1.89344,3.13023,2.28672,0.0094555,0.0094555,0.0094555
57,703.67,1.51863,2.86583,1.91355,0.33705,0.21095,0.20141,0.11311,1.87888,3.0846,2.27435,0.0094456,0.0094456,0.0094456
58,716.066,1.53781,2.88519,1.92623,0.19471,0.3025,0.15497,0.08018,1.91169,3.18302,2.34703,0.0094357,0.0094357,0.0094357
59,729.107,1.49595,2.85572,1.91001,0.35896,0.16007,0.15957,0.08233,1.95902,3.20737,2.37304,0.0094258,0.0094258,0.0094258
60,741.628,1.526,2.86515,1.92339,0.32643,0.21542,0.15116,0.07796,1.94514,3.18899,2.3796,0.0094159,0.0094159,0.0094159
61,754.099,1.58612,2.92083,1.96067,0.22256,0.24215,0.20554,0.10054,1.91516,3.05953,2.32901,0.009406,0.009406,0.009406
62,766.869,1.51512,2.85049,1.90811,0.20754,0.23448,0.18339,0.07866,1.93523,3.02595,2.38487,0.0093961,0.0093961,0.0093961
63,779.19,1.52826,2.81556,1.91631,0.21189,0.30579,0.17356,0.08379,1.88613,3.01402,2.26958,0.0093862,0.0093862,0.0093862
64,791.272,1.51822,2.85013,1.92232,0.35284,0.22921,0.18917,0.0939,1.97769,3.09363,2.36046,0.0093763,0.0093763,0.0093763
65,803.402,1.51105,2.83543,1.90267,0.34497,0.2269,0.24195,0.12026,1.94234,3.08615,2.33876,0.0093664,0.0093664,0.0093664
66,815.918,1.51107,2.83569,1.90862,0.31119,0.29376,0.18949,0.08696,1.84532,2.9818,2.31718,0.0093565,0.0093565,0.0093565
67,828.173,1.51689,2.83489,1.91937,0.2469,0.32076,0.21691,0.10706,1.88388,3.06985,2.29239,0.0093466,0.0093466,0.0093466
68,840.234,1.54569,2.82021,1.92931,0.25069,0.28163,0.18682,0.0899,1.96795,3.04128,2.34141,0.0093367,0.0093367,0.0093367
69,852.497,1.5231,2.81127,1.91477,0.2421,0.18863,0.18414,0.09804,1.8602,2.89804,2.3039,0.0093268,0.0093268,0.0093268
70,864.698,1.49315,2.8185,1.90684,0.24618,0.17629,0.18024,0.08596,1.88342,3.03479,2.31717,0.0093169,0.0093169,0.0093169
71,877.184,1.49421,2.81208,1.90101,0.47363,0.17593,0.22417,0.09615,1.87193,2.97027,2.34317,0.009307,0.009307,0.009307
72,889.588,1.53238,2.81336,1.9303,0.71264,0.2156,0.27907,0.12061,1.84896,2.90723,2.25378,0.0092971,0.0092971,0.0092971
73,901.816,1.51291,2.7971,1.90863,0.30833,0.26586,0.24236,0.13573,1.86971,2.98151,2.31497,0.0092872,0.0092872,0.0092872
74,914.102,1.49842,2.7959,1.89468,0.27325,0.16042,0.20587,0.10516,1.88016,3.03938,2.34999,0.0092773,0.0092773,0.0092773
75,926.564,1.51012,2.78186,1.91876,0.30236,0.25436,0.22962,0.12235,1.84455,3.04919,2.30699,0.0092674,0.0092674,0.0092674
76,938.658,1.51319,2.76679,1.8953,0.29248,0.26238,0.20796,0.10665,1.85677,3.04549,2.25993,0.0092575,0.0092575,0.0092575
77,950.925,1.50539,2.79774,1.90182,0.36705,0.29845,0.27236,0.14706,1.89705,2.8871,2.33931,0.0092476,0.0092476,0.0092476
78,962.972,1.50052,2.80716,1.90389,0.43579,0.19536,0.24794,0.15088,1.87621,2.88932,2.32037,0.0092377,0.0092377,0.0092377
79,975.23,1.50803,2.78811,1.88947,0.2851,0.25035,0.22049,0.11378,1.83813,2.9683,2.29407,0.0092278,0.0092278,0.0092278
80,987.68,1.48165,2.72669,1.8816,0.22981,0.27805,0.19789,0.10368,1.89721,2.95526,2.26823,0.0092179,0.0092179,0.0092179
81,1000.07,1.52138,2.78754,1.90609,0.34506,0.22299,0.20764,0.11237,1.86018,2.93234,2.29618,0.009208,0.009208,0.009208
82,1012.29,1.51266,2.75817,1.89729,0.2657,0.29112,0.22546,0.11701,1.82437,2.91503,2.27509,0.0091981,0.0091981,0.0091981
83,1024.82,1.47429,2.72584,1.87609,0.31488,0.30115,0.26065,0.11513,1.86783,2.94168,2.26547,0.0091882,0.0091882,0.0091882
84,1037.77,1.48619,2.73382,1.8893,0.30941,0.24233,0.2268,0.1098,1.87506,2.85895,2.30828,0.0091783,0.0091783,0.0091783
85,1050.89,1.47592,2.71169,1.87569,0.35114,0.26184,0.25681,0.13539,1.94241,2.98672,2.40425,0.0091684,0.0091684,0.0091684
86,1063.56,1.50285,2.7687,1.90639,0.36087,0.22669,0.27364,0.14525,1.87804,2.83804,2.30233,0.0091585,0.0091585,0.0091585
87,1076.01,1.49501,2.72674,1.89552,0.39418,0.30881,0.2697,0.1336,1.8935,2.95032,2.30988,0.0091486,0.0091486,0.0091486
88,1088.35,1.48251,2.73208,1.88507,0.35876,0.2032,0.25804,0.12466,1.87058,2.87835,2.28769,0.0091387,0.0091387,0.0091387
89,1100.58,1.46734,2.69693,1.86129,0.36667,0.26969,0.22913,0.11727,1.85076,2.85053,2.22763,0.0091288,0.0091288,0.0091288
90,1112.86,1.47129,2.71886,1.87036,0.41719,0.27005,0.27306,0.16319,1.84611,2.86413,2.23489,0.0091189,0.0091189,0.0091189
91,1125.38,1.48372,2.70204,1.88351,0.33077,0.29494,0.23495,0.1352,1.80948,2.94507,2.20108,0.009109,0.009109,0.009109
92,1137.64,1.46197,2.67443,1.86664,0.42703,0.25391,0.25836,0.14787,1.89733,2.85215,2.34683,0.0090991,0.0090991,0.0090991
93,1149.86,1.48145,2.68843,1.88721,0.46949,0.2991,0.29888,0.17241,1.88576,2.8158,2.29181,0.0090892,0.0090892,0.0090892
94,1162.4,1.48619,2.69941,1.88516,0.30924,0.30818,0.24945,0.12445,1.85711,2.86756,2.25717,0.0090793,0.0090793,0.0090793
95,1174.92,1.45489,2.68326,1.85288,0.34784,0.34962,0.3042,0.16776,1.83673,2.79511,2.28157,0.0090694,0.0090694,0.0090694
96,1187.4,1.46065,2.66516,1.85542,0.40957,0.30908,0.29736,0.16663,1.89724,2.7636,2.30625,0.0090595,0.0090595,0.0090595
97,1199.96,1.48863,2.67813,1.87492,0.33289,0.33216,0.25832,0.1401,1.89189,2.91077,2.24997,0.0090496,0.0090496,0.0090496
98,1212.24,1.47019,2.67196,1.86284,0.28987,0.2622,0.23343,0.13067,1.93546,2.84687,2.30649,0.0090397,0.0090397,0.0090397
99,1224.51,1.44655,2.64229,1.84884,0.40156,0.28181,0.26929,0.139,2.01293,2.97504,2.3862,0.0090298,0.0090298,0.0090298
100,1236.65,1.4858,2.6482,1.87753,0.46764,0.27406,0.29417,0.17004,1.93708,3.05966,2.34564,0.0090199,0.0090199,0.0090199
101,1248.95,1.45497,2.65582,1.86665,0.35766,0.33534,0.29981,0.14655,1.96799,2.68694,2.39061,0.00901,0.00901,0.00901
102,1261.25,1.4543,2.67302,1.86423,0.38537,0.3341,0.28321,0.13303,1.92737,2.80253,2.33961,0.0090001,0.0090001,0.0090001
103,1273.48,1.44191,2.68249,1.85736,0.36653,0.22664,0.25502,0.12951,1.84759,2.80084,2.27157,0.0089902,0.0089902,0.0089902
104,1285.76,1.48397,2.65365,1.88741,0.35209,0.28519,0.2875,0.15104,1.84585,2.75169,2.27255,0.0089803,0.0089803,0.0089803
105,1298.11,1.46788,2.62867,1.86023,0.32705,0.27343,0.25566,0.14223,1.85394,2.76008,2.21578,0.0089704,0.0089704,0.0089704
106,1310.41,1.47566,2.65088,1.86741,0.56773,0.31983,0.34005,0.20671,1.79961,2.65852,2.21363,0.0089605,0.0089605,0.0089605
107,1322.75,1.46429,2.61971,1.86163,0.37167,0.30462,0.28123,0.16131,1.79768,2.75792,2.24879,0.0089506,0.0089506,0.0089506
108,1335.24,1.45387,2.57749,1.82671,0.42874,0.30115,0.32538,0.17101,1.84351,2.70566,2.27253,0.0089407,0.0089407,0.0089407
109,1347.65,1.47361,2.60986,1.86761,0.53688,0.31086,0.32422,0.17234,1.87013,2.73923,2.33465,0.0089308,0.0089308,0.0089308
110,1359.97,1.42952,2.59135,1.83821,0.4586,0.31693,0.3225,0.17523,1.90816,2.71332,2.3934,0.0089209,0.0089209,0.0089209
111,1372.52,1.4543,2.58878,1.85011,0.37509,0.26531,0.27093,0.15095,1.83212,2.70306,2.33955,0.008911,0.008911,0.008911
112,1384.97,1.45944,2.60205,1.86272,0.48048,0.24466,0.31266,0.16589,1.84876,2.64167,2.26246,0.0089011,0.0089011,0.0089011
113,1397.21,1.45822,2.57714,1.86458,0.61745,0.30768,0.36156,0.21836,1.7715,2.78145,2.22422,0.0088912,0.0088912,0.0088912
114,1409.73,1.46399,2.58458,1.86629,0.3195,0.31784,0.27343,0.16534,1.90289,2.77855,2.31552,0.0088813,0.0088813,0.0088813
115,1422.57,1.44613,2.55087,1.8371,0.46053,0.30079,0.3176,0.1719,1.97159,2.59426,2.3635,0.0088714,0.0088714,0.0088714
116,1434.94,1.43196,2.60687,1.8381,0.37174,0.33406,0.33387,0.1767,1.84286,2.658,2.26305,0.0088615,0.0088615,0.0088615
117,1447.47,1.43876,2.57497,1.84032,0.57001,0.27379,0.34133,0.1947,1.78269,2.63966,2.23382,0.0088516,0.0088516,0.0088516
118,1460.21,1.42787,2.52322,1.8364,0.3368,0.3327,0.32775,0.17612,1.87167,2.6256,2.27214,0.0088417,0.0088417,0.0088417
119,1473.64,1.44295,2.5662,1.84125,0.50048,0.36015,0.35075,0.19903,1.85053,2.61062,2.28124,0.0088318,0.0088318,0.0088318
120,1486.85,1.44616,2.52518,1.85438,0.5108,0.31648,0.35932,0.19874,1.85629,2.71344,2.30783,0.0088219,0.0088219,0.0088219
121,1500.01,1.42801,2.57189,1.83944,0.42974,0.36746,0.33736,0.19167,1.84096,2.60795,2.2748,0.008812,0.008812,0.008812
122,1513.24,1.42947,2.52322,1.83214,0.42896,0.31264,0.34496,0.18879,1.85109,2.56497,2.29422,0.0088021,0.0088021,0.0088021
123,1526.2,1.42722,2.49712,1.82848,0.48475,0.32067,0.33046,0.19315,1.89547,2.59259,2.31462,0.0087922,0.0087922,0.0087922
124,1538.54,1.42681,2.49964,1.83822,0.48679,0.37655,0.34844,0.18692,1.85617,2.53409,2.28128,0.0087823,0.0087823,0.0087823
125,1551.01,1.41224,2.48416,1.80761,0.36492,0.33652,0.32237,0.16809,1.75712,2.69825,2.22481,0.0087724,0.0087724,0.0087724
126,1563.16,1.42018,2.46898,1.82868,0.47898,0.32432,0.34379,0.19213,1.77919,2.51908,2.23431,0.0087625,0.0087625,0.0087625
127,1575.47,1.40804,2.50167,1.81624,0.48368,0.34009,0.34902,0.18766,1.84137,2.60289,2.25836,0.0087526,0.0087526,0.0087526
128,1587.75,1.42509,2.52833,1.83798,0.34585,0.33635,0.30016,0.15907,1.82433,2.6536,2.28878,0.0087427,0.0087427,0.0087427
129,1600.25,1.4245,2.52013,1.8406,0.49456,0.32264,0.34477,0.18898,1.80116,2.57609,2.21431,0.0087328,0.0087328,0.0087328
130,1613.51,1.43055,2.47461,1.83174,0.47882,0.32833,0.35745,0.19577,1.78381,2.68556,2.26273,0.0087229,0.0087229,0.0087229
131,1626.66,1.42625,2.45691,1.8281,0.34724,0.36374,0.32522,0.18789,1.77856,2.62253,2.1707,0.008713,0.008713,0.008713
132,1639.44,1.40609,2.4406,1.80278,0.43583,0.31648,0.3294,0.19197,1.90271,2.62077,2.29366,0.0087031,0.0087031,0.0087031
133,1651.79,1.41942,2.48255,1.82467,0.36191,0.34889,0.32169,0.18425,1.9026,2.65039,2.28442,0.0086932,0.0086932,0.0086932
134,1664.15,1.4047,2.47178,1.81581,0.39781,0.34375,0.34262,0.1958,1.83302,2.48573,2.21018,0.0086833,0.0086833,0.0086833
135,1677.06,1.41462,2.45199,1.82241,0.37119,0.37963,0.33128,0.17465,1.76101,2.55695,2.16632,0.0086734,0.0086734,0.0086734
136,1690.19,1.41356,2.45935,1.82117,0.42453,0.32527,0.33768,0.20429,1.80748,2.55841,2.23371,0.0086635,0.0086635,0.0086635
137,1702.92,1.40308,2.4461,1.8112,0.38213,0.3908,0.36054,0.1958,1.82401,2.5727,2.21764,0.0086536,0.0086536,0.0086536
138,1716.8,1.40287,2.41712,1.81495,0.42971,0.36213,0.36574,0.21007,1.79566,2.50259,2.15709,0.0086437,0.0086437,0.0086437
139,1729.32,1.41381,2.42461,1.81812,0.51903,0.40601,0.39366,0.21719,1.82188,2.55535,2.18092,0.0086338,0.0086338,0.0086338
140,1741.75,1.3938,2.42688,1.81851,0.44716,0.36353,0.38017,0.20053,1.8328,2.58168,2.23698,0.0086239,0.0086239,0.0086239
141,1754.24,1.40773,2.44719,1.8202,0.52459,0.35217,0.38108,0.22411,1.84766,2.45528,2.29105,0.008614,0.008614,0.008614
142,1766.65,1.41754,2.41386,1.81705,0.43275,0.35578,0.3785,0.22065,1.89396,2.48778,2.27924,0.0086041,0.0086041,0.0086041
143,1779.37,1.37178,2.37247,1.79707,0.48343,0.38314,0.41592,0.24157,1.84831,2.55085,2.2542,0.0085942,0.0085942,0.0085942
144,1791.82,1.37545,2.38982,1.77888,0.53725,0.39464,0.41583,0.25251,1.76612,2.52744,2.17264,0.0085843,0.0085843,0.0085843
145,1804.29,1.3765,2.38279,1.79476,0.5561,0.33617,0.37469,0.22173,1.74915,2.44722,2.11657,0.0085744,0.0085744,0.0085744
146,1816.58,1.39217,2.38726,1.7943,0.56213,0.37548,0.39986,0.22908,1.75602,2.4906,2.16128,0.0085645,0.0085645,0.0085645
147,1829.29,1.39132,2.364,1.80395,0.36244,0.38691,0.35915,0.22053,1.67316,2.3718,2.08339,0.0085546,0.0085546,0.0085546
148,1842,1.38462,2.376,1.78937,0.40221,0.40116,0.38944,0.22812,1.73836,2.40502,2.15724,0.0085447,0.0085447,0.0085447
149,1854.59,1.36228,2.3235,1.76981,0.59433,0.3204,0.38857,0.23859,1.67654,2.43006,2.12342,0.0085348,0.0085348,0.0085348
150,1867.3,1.38013,2.3379,1.78447,0.54504,0.36844,0.39332,0.22768,1.68787,2.50395,2.10913,0.0085249,0.0085249,0.0085249
151,1879.85,1.35051,2.3662,1.7611,0.44388,0.43085,0.40406,0.23428,1.65577,2.50024,2.13197,0.008515,0.008515,0.008515
152,1892.18,1.37564,2.32757,1.7702,0.57441,0.38697,0.41433,0.24444,1.70535,2.35968,2.07394,0.0085051,0.0085051,0.0085051
153,1904.92,1.37722,2.36171,1.80077,0.52699,0.3753,0.41419,0.22866,1.74176,2.33735,2.14802,0.0084952,0.0084952,0.0084952
154,1917.56,1.36007,2.32396,1.76779,0.45718,0.41451,0.40148,0.2111,1.85748,2.42058,2.24275,0.0084853,0.0084853,0.0084853
155,1930.08,1.35411,2.31269,1.77315,0.4801,0.41379,0.40851,0.23305,1.74397,2.28618,2.19301,0.0084754,0.0084754,0.0084754
156,1942.68,1.3864,2.30991,1.79516,0.53972,0.45328,0.44986,0.26126,1.71999,2.42432,2.16217,0.0084655,0.0084655,0.0084655
157,1955.34,1.35495,2.33886,1.78711,0.57711,0.43142,0.46696,0.26602,1.65401,2.31352,2.0732,0.0084556,0.0084556,0.0084556
158,1968.24,1.36053,2.28178,1.76894,0.5016,0.4008,0.43091,0.24615,1.71958,2.35873,2.10978,0.0084457,0.0084457,0.0084457
159,1980.91,1.38737,2.3305,1.7914,0.59952,0.38883,0.43187,0.25582,1.77427,2.40691,2.15248,0.0084358,0.0084358,0.0084358
160,1993.54,1.35328,2.29043,1.76403,0.4877,0.477,0.43309,0.24639,1.79127,2.36602,2.23311,0.0084259,0.0084259,0.0084259
161,2006.01,1.35566,2.29352,1.76581,0.5023,0.44342,0.42881,0.25176,1.78548,2.38718,2.20148,0.008416,0.008416,0.008416
162,2018.6,1.35515,2.28205,1.76226,0.48591,0.39455,0.39484,0.22704,1.73712,2.34191,2.16871,0.0084061,0.0084061,0.0084061
163,2031.35,1.36103,2.27773,1.75998,0.52681,0.37816,0.40595,0.22455,1.74618,2.43216,2.19932,0.0083962,0.0083962,0.0083962
164,2043.93,1.35749,2.28907,1.7652,0.40492,0.42993,0.4083,0.23575,1.80907,2.39256,2.25548,0.0083863,0.0083863,0.0083863
165,2056.54,1.35263,2.2253,1.75388,0.42816,0.38688,0.41068,0.21792,1.83996,2.37591,2.28826,0.0083764,0.0083764,0.0083764
166,2069.31,1.3652,2.24201,1.76535,0.55778,0.37929,0.41703,0.25041,1.78131,2.32411,2.20982,0.0083665,0.0083665,0.0083665
167,2081.85,1.35547,2.26686,1.76204,0.49763,0.38539,0.3849,0.21618,1.77698,2.43674,2.18877,0.0083566,0.0083566,0.0083566
168,2094.64,1.36857,2.24046,1.76231,0.50099,0.39476,0.40994,0.23051,1.72435,2.29499,2.13058,0.0083467,0.0083467,0.0083467
169,2107.49,1.37729,2.28598,1.76965,0.47557,0.40928,0.39984,0.24262,1.74648,2.25738,2.0792,0.0083368,0.0083368,0.0083368
170,2120.12,1.34474,2.22748,1.75201,0.51968,0.45344,0.43808,0.25512,1.71726,2.24566,2.12937,0.0083269,0.0083269,0.0083269
171,2132.86,1.35352,2.21626,1.74141,0.57135,0.32842,0.40615,0.2481,1.73076,2.34941,2.1375,0.008317,0.008317,0.008317
172,2145.55,1.34636,2.21746,1.7366,0.50234,0.41808,0.43526,0.23714,1.76731,2.28345,2.15523,0.0083071,0.0083071,0.0083071
173,2158.18,1.32919,2.22866,1.74342,0.5454,0.37102,0.43772,0.25644,1.79956,2.29425,2.15545,0.0082972,0.0082972,0.0082972
174,2170.77,1.33008,2.19268,1.7379,0.49358,0.45599,0.44839,0.26471,1.67215,2.29243,2.07524,0.0082873,0.0082873,0.0082873
175,2183.46,1.32266,2.21642,1.741,0.53756,0.41429,0.43206,0.24652,1.69836,2.21423,2.09801,0.0082774,0.0082774,0.0082774
176,2196.12,1.32654,2.17399,1.73767,0.52451,0.39325,0.43608,0.21522,1.7903,2.35934,2.21719,0.0082675,0.0082675,0.0082675
177,2208.8,1.33269,2.19598,1.74008,0.46792,0.47478,0.45253,0.26013,1.71287,2.23765,2.14652,0.0082576,0.0082576,0.0082576
178,2221.42,1.33429,2.14805,1.74205,0.55453,0.40239,0.44298,0.23996,1.73378,2.25104,2.14045,0.0082477,0.0082477,0.0082477
179,2234.1,1.32034,2.15845,1.72656,0.51335,0.50224,0.49974,0.2774,1.69044,2.1793,2.09561,0.0082378,0.0082378,0.0082378
180,2246.57,1.33355,2.17433,1.74795,0.40178,0.49623,0.46534,0.27447,1.64513,2.17653,2.04453,0.0082279,0.0082279,0.0082279
181,2259.24,1.32506,2.16086,1.73193,0.60345,0.39126,0.45525,0.23403,1.79152,2.25378,2.16641,0.008218,0.008218,0.008218
182,2271.77,1.29333,2.13608,1.70867,0.60801,0.41817,0.45372,0.24384,1.74083,2.12885,2.14267,0.0082081,0.0082081,0.0082081
183,2284.57,1.31745,2.1137,1.72615,0.50467,0.43421,0.42905,0.24795,1.82905,2.26704,2.23586,0.0081982,0.0081982,0.0081982
184,2297.1,1.33668,2.12739,1.73882,0.53941,0.50351,0.50937,0.28809,1.70123,2.2619,2.10477,0.0081883,0.0081883,0.0081883
185,2310.15,1.32609,2.15759,1.74603,0.66308,0.47135,0.49374,0.2763,1.70343,2.19423,2.10252,0.0081784,0.0081784,0.0081784
