epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
61,716.66,1.42513,2.23667,1.79501,0.48036,0.42108,0.44108,0.23667,1.68234,2.20346,2.03619,0.009703,0.009703,0.009703
62,728.57,1.43126,2.26341,1.79728,0.40066,0.32686,0.34173,0.16124,1.75405,2.68165,2.14201,0.00969805,0.00969805,0.00969805
63,740.687,1.41734,2.22545,1.78449,0.46038,0.43335,0.42777,0.2276,1.62672,2.28151,2.08925,0.0096931,0.0096931,0.0096931
64,752.569,1.43307,2.218,1.79577,0.41637,0.48697,0.45831,0.21939,1.65985,2.24335,2.02344,0.00968815,0.00968815,0.00968815
65,764.438,1.40393,2.1882,1.77827,0.37656,0.45492,0.44374,0.23248,1.66097,2.20136,2.04429,0.0096832,0.0096832,0.0096832
66,776.491,1.4053,2.20594,1.78736,0.51018,0.43869,0.47845,0.2617,1.65342,2.19535,2.03503,0.00967825,0.00967825,0.00967825
67,788.534,1.43423,2.25423,1.79544,0.60257,0.37706,0.41783,0.23812,1.65885,2.3484,2.07101,0.0096733,0.0096733,0.0096733
68,800.605,1.43159,2.24199,1.79968,0.52659,0.47776,0.49857,0.2583,1.68577,2.13261,2.01302,0.00966835,0.00966835,0.00966835
69,812.484,1.41374,2.20167,1.78207,0.41785,0.53213,0.47712,0.25958,1.61828,2.07123,1.98416,0.0096634,0.0096634,0.0096634
70,824.549,1.41253,2.1954,1.79991,0.45036,0.49325,0.48204,0.24789,1.68628,2.14995,2.02619,0.00965845,0.00965845,0.00965845
71,836.601,1.39652,2.18557,1.79943,0.55166,0.47159,0.49941,0.24782,1.70252,2.03328,2.03746,0.0096535,0.0096535,0.0096535
72,848.83,1.39562,2.13842,1.7699,0.47506,0.47285,0.48775,0.25221,1.67152,2.12325,2.01959,0.00964855,0.00964855,0.00964855
73,860.884,1.40057,2.14306,1.76067,0.43728,0.50806,0.5221,0.28066,1.66377,2.05645,1.98825,0.0096436,0.0096436,0.0096436
74,873.162,1.41832,2.14201,1.76993,0.48533,0.50324,0.50304,0.25898,1.64389,2.10483,1.97707,0.00963865,0.00963865,0.00963865
75,885.218,1.39831,2.19371,1.76134,0.52127,0.44277,0.51616,0.27749,1.63161,2.01165,2.00509,0.0096337,0.0096337,0.0096337
76,897.192,1.39262,2.10879,1.74235,0.48904,0.48756,0.46907,0.25538,1.66363,2.14667,2.03296,0.00962875,0.00962875,0.00962875
77,909.279,1.41522,2.13546,1.77201,0.54551,0.48335,0.52864,0.29759,1.59435,2.07686,1.997,0.0096238,0.0096238,0.0096238
78,921.403,1.37842,2.10359,1.74279,0.60399,0.54092,0.58965,0.32691,1.56653,1.9633,1.97238,0.00961885,0.00961885,0.00961885
79,933.397,1.36586,2.0333,1.72148,0.59942,0.45871,0.51147,0.27614,1.62501,2.07993,1.99033,0.0096139,0.0096139,0.0096139
80,945.561,1.39276,2.11055,1.75083,0.52354,0.55664,0.58993,0.32337,1.60614,1.94095,1.98168,0.00960895,0.00960895,0.00960895
81,957.917,1.40069,2.09335,1.7465,0.54104,0.48995,0.54603,0.30647,1.57057,1.97194,1.90028,0.009604,0.009604,0.009604
82,969.969,1.36626,2.13658,1.71093,0.51745,0.53936,0.54297,0.3007,1.62763,1.93318,1.98943,0.00959905,0.00959905,0.00959905
83,982.332,1.3418,2.04037,1.70546,0.55169,0.51348,0.53701,0.29459,1.59349,1.99151,1.96316,0.0095941,0.0095941,0.0095941
84,994.625,1.37211,2.06317,1.74033,0.56651,0.51963,0.54899,0.29867,1.59693,2.00036,1.95155,0.00958915,0.00958915,0.00958915
85,1006.88,1.36021,2.02431,1.73353,0.59878,0.4905,0.56653,0.30114,1.59859,1.95567,1.9445,0.0095842,0.0095842,0.0095842
86,1019.02,1.35302,2.05231,1.73851,0.62774,0.54227,0.60269,0.34294,1.58149,1.87927,1.89814,0.00957925,0.00957925,0.00957925
87,1030.98,1.35177,1.97402,1.71055,0.55394,0.57855,0.57427,0.33095,1.58377,1.90858,1.93375,0.0095743,0.0095743,0.0095743
88,1043.21,1.35595,1.97579,1.70601,0.58013,0.5322,0.58563,0.33897,1.54665,1.8919,1.8833,0.00956935,0.00956935,0.00956935
89,1055.32,1.37268,1.97824,1.70769,0.47808,0.50757,0.50793,0.28046,1.6769,2.10091,1.98399,0.0095644,0.0095644,0.0095644
90,1067.58,1.34348,1.97553,1.71937,0.58996,0.5175,0.54757,0.30091,1.62575,1.9446,1.96509,0.00955945,0.00955945,0.00955945
91,1079.8,1.34427,2.01291,1.70766,0.55682,0.53387,0.56878,0.32635,1.5895,1.88818,1.96639,0.0095545,0.0095545,0.0095545
92,1091.99,1.34362,1.98845,1.70356,0.61692,0.52558,0.59404,0.33816,1.56082,1.82673,1.90845,0.00954955,0.00954955,0.00954955
93,1104.37,1.34215,1.94832,1.70086,0.5752,0.57591,0.6292,0.35088,1.55157,1.74319,1.90039,0.0095446,0.0095446,0.0095446
94,1116.86,1.32522,1.93215,1.67314,0.55699,0.57926,0.60655,0.34032,1.61367,1.77006,1.95388,0.00953965,0.00953965,0.00953965
95,1129.28,1.34676,1.96365,1.68895,0.54901,0.50264,0.50124,0.26072,1.64986,2.09502,2.01905,0.0095347,0.0095347,0.0095347
96,1141.53,1.36655,2.02995,1.74511,0.53508,0.59938,0.59072,0.33109,1.55075,1.80441,1.89385,0.00952975,0.00952975,0.00952975
97,1153.8,1.33472,1.91586,1.69577,0.59123,0.57013,0.59813,0.3342,1.61207,1.85209,1.93685,0.0095248,0.0095248,0.0095248
98,1166.12,1.37611,1.97841,1.73213,0.56491,0.58773,0.59669,0.35614,1.55559,1.84386,1.903,0.00951985,0.00951985,0.00951985
99,1178.34,1.32855,1.92912,1.68809,0.63611,0.55526,0.61335,0.35535,1.53856,1.74822,1.86818,0.0095149,0.0095149,0.0095149
100,1190.43,1.32312,1.9391,1.68156,0.62327,0.5375,0.6141,0.3426,1.55178,1.87193,1.88969,0.00950995,0.00950995,0.00950995
101,1202.6,1.3248,1.94445,1.69642,0.6341,0.55336,0.60843,0.36715,1.52512,1.81717,1.8748,0.009505,0.009505,0.009505
102,1214.7,1.31246,1.88841,1.67407,0.66253,0.56916,0.62938,0.36022,1.57213,1.83186,1.88366,0.00950005,0.00950005,0.00950005
103,1226.73,1.27113,1.98606,1.62742,0.61541,0.57199,0.61746,0.36073,1.48224,1.78244,1.80678,0.0094951,0.0094951,0.0094951
104,1239.11,1.30243,1.84238,1.65047,0.65298,0.51588,0.59992,0.3627,1.49598,1.8304,1.81085,0.00949015,0.00949015,0.00949015
105,1251.25,1.29362,1.82429,1.65145,0.69527,0.57207,0.63102,0.3735,1.49054,1.79291,1.84564,0.0094852,0.0094852,0.0094852
106,1263.44,1.31272,1.82776,1.66188,0.66796,0.57252,0.65624,0.38685,1.50551,1.73751,1.83773,0.00948025,0.00948025,0.00948025
107,1275.74,1.31162,1.82207,1.6561,0.69064,0.572,0.6545,0.36704,1.52124,1.7654,1.8532,0.0094753,0.0094753,0.0094753
108,1288.19,1.29831,1.85591,1.65461,0.62339,0.57882,0.63429,0.38648,1.46882,1.71827,1.84727,0.00947035,0.00947035,0.00947035
109,1300.31,1.30785,1.81132,1.65807,0.69208,0.62193,0.69549,0.41274,1.50211,1.63411,1.85082,0.0094654,0.0094654,0.0094654
110,1312.21,1.2684,1.79261,1.638,0.67994,0.6197,0.68589,0.40585,1.49029,1.68796,1.85268,0.00946045,0.00946045,0.00946045
111,1324.18,1.31468,1.80348,1.67128,0.65644,0.60308,0.64601,0.37721,1.49293,1.66536,1.84071,0.0094555,0.0094555,0.0094555
112,1336.4,1.31929,1.86938,1.67388,0.73682,0.55995,0.6561,0.38263,1.53779,1.68701,1.84792,0.00945055,0.00945055,0.00945055
113,1348.67,1.28957,1.79455,1.6491,0.67155,0.55791,0.62811,0.38164,1.51416,1.69733,1.83594,0.0094456,0.0094456,0.0094456
114,1361,1.28477,1.78406,1.64772,0.64009,0.63967,0.6262,0.37967,1.51827,1.7053,1.83141,0.00944065,0.00944065,0.00944065
115,1373.31,1.26868,1.75283,1.6366,0.66983,0.65465,0.67289,0.39444,1.53142,1.65129,1.88033,0.0094357,0.0094357,0.0094357
116,1385.43,1.29169,1.78227,1.6551,0.74086,0.61572,0.68052,0.39451,1.50037,1.6718,1.83703,0.00943075,0.00943075,0.00943075
117,1397.59,1.29065,1.74909,1.64021,0.60823,0.57363,0.62134,0.36912,1.52343,1.7479,1.88041,0.0094258,0.0094258,0.0094258
118,1409.75,1.31254,1.79812,1.6643,0.61221,0.59029,0.63201,0.3748,1.54119,1.73667,1.86244,0.00942085,0.00942085,0.00942085
119,1422.14,1.286,1.76037,1.63241,0.65139,0.6094,0.65022,0.37415,1.52962,1.72732,1.86007,0.0094159,0.0094159,0.0094159
120,1434.45,1.30247,1.79417,1.64491,0.72795,0.59119,0.68806,0.39018,1.53619,1.64386,1.84902,0.00941095,0.00941095,0.00941095
121,1446.7,1.28959,1.75929,1.63859,0.65073,0.63341,0.66365,0.40092,1.48402,1.62556,1.82563,0.009406,0.009406,0.009406
122,1458.81,1.24958,1.76228,1.61067,0.75375,0.59494,0.6993,0.4183,1.49608,1.64548,1.82359,0.00940105,0.00940105,0.00940105
123,1471.02,1.26048,1.73671,1.6139,0.72649,0.57626,0.65915,0.40331,1.50459,1.64929,1.83418,0.0093961,0.0093961,0.0093961
124,1483.18,1.28871,1.75701,1.63282,0.66839,0.6469,0.66985,0.41259,1.48262,1.6114,1.81726,0.00939115,0.00939115,0.00939115
125,1495.44,1.25131,1.69829,1.61841,0.63172,0.64149,0.65512,0.3985,1.47945,1.67656,1.81294,0.0093862,0.0093862,0.0093862
126,1507.67,1.24588,1.72725,1.60511,0.71134,0.60611,0.7087,0.42962,1.45107,1.57687,1.75713,0.00938125,0.00938125,0.00938125
127,1519.95,1.25773,1.6717,1.60953,0.62948,0.61866,0.66739,0.41116,1.44734,1.5858,1.79702,0.0093763,0.0093763,0.0093763
128,1532.34,1.27006,1.73597,1.63229,0.71717,0.60463,0.67206,0.39258,1.48674,1.68481,1.86549,0.00937135,0.00937135,0.00937135
129,1544.56,1.26417,1.74162,1.61488,0.73199,0.60378,0.69125,0.40527,1.51267,1.63869,1.8546,0.0093664,0.0093664,0.0093664
130,1556.89,1.2605,1.69889,1.60249,0.68151,0.65099,0.7007,0.40149,1.55798,1.57332,1.87101,0.00936145,0.00936145,0.00936145
131,1569.29,1.27552,1.69521,1.62949,0.60714,0.67598,0.66949,0.41747,1.4166,1.57813,1.77484,0.0093565,0.0093565,0.0093565
132,1581.35,1.29155,1.71163,1.64607,0.67521,0.59915,0.68753,0.39561,1.46965,1.55691,1.78173,0.00935155,0.00935155,0.00935155
133,1593.51,1.22908,1.62296,1.57646,0.6841,0.6376,0.71293,0.43918,1.45539,1.52901,1.78497,0.0093466,0.0093466,0.0093466
134,1605.62,1.22188,1.61631,1.58731,0.69301,0.59333,0.67092,0.40688,1.46936,1.59127,1.80169,0.00934165,0.00934165,0.00934165
135,1617.71,1.22582,1.75347,1.5745,0.71802,0.61289,0.68813,0.42445,1.48945,1.52772,1.78537,0.0093367,0.0093367,0.0093367
136,1629.71,1.22884,1.61001,1.57921,0.77043,0.59881,0.71975,0.4498,1.46872,1.5227,1.7732,0.00933175,0.00933175,0.00933175
137,1641.71,1.23822,1.65747,1.59934,0.70811,0.62954,0.70995,0.44277,1.42255,1.50499,1.77103,0.0093268,0.0093268,0.0093268
138,1653.9,1.25637,1.62508,1.60221,0.71553,0.64479,0.70592,0.44006,1.4567,1.55424,1.76148,0.00932185,0.00932185,0.00932185
139,1666.51,1.28196,1.61438,1.60711,0.67788,0.6449,0.68262,0.41782,1.51006,1.56153,1.82484,0.0093169,0.0093169,0.0093169
140,1679.01,1.22748,1.63429,1.58735,0.68908,0.62886,0.6871,0.43118,1.46525,1.56166,1.78893,0.00931195,0.00931195,0.00931195
141,1691.2,1.24671,1.6206,1.58013,0.74164,0.61526,0.69927,0.4354,1.44858,1.51859,1.81499,0.009307,0.009307,0.009307
142,1703.55,1.232,1.59842,1.58815,0.73933,0.61768,0.70644,0.42987,1.45786,1.51437,1.81596,0.00930205,0.00930205,0.00930205
143,1715.8,1.23109,1.60278,1.57705,0.70824,0.63559,0.70586,0.42533,1.49055,1.50059,1.81067,0.0092971,0.0092971,0.0092971
144,1728.07,1.24179,1.58646,1.57857,0.65795,0.64696,0.67831,0.39878,1.47596,1.52022,1.79536,0.00929215,0.00929215,0.00929215
145,1739.96,1.23313,1.62217,1.58253,0.70543,0.66985,0.73542,0.45177,1.46555,1.47413,1.79477,0.0092872,0.0092872,0.0092872
146,1752.01,1.2239,1.58388,1.57457,0.70424,0.65226,0.71759,0.43444,1.48339,1.50965,1.80148,0.00928225,0.00928225,0.00928225
147,1764.02,1.19774,1.63637,1.53634,0.78024,0.61832,0.72878,0.44349,1.44352,1.47194,1.76577,0.0092773,0.0092773,0.0092773
148,1776.33,1.2258,1.53811,1.56753,0.7884,0.6338,0.73256,0.44893,1.45814,1.44322,1.77585,0.00927235,0.00927235,0.00927235
149,1788.26,1.19841,1.50763,1.54976,0.73903,0.62669,0.70464,0.44815,1.45876,1.46139,1.79307,0.0092674,0.0092674,0.0092674
150,1800.37,1.23146,1.58332,1.56963,0.75817,0.64869,0.72777,0.47416,1.39463,1.38698,1.71611,0.00926245,0.00926245,0.00926245
151,1812.64,1.21015,1.54757,1.57057,0.69514,0.69,0.72375,0.45909,1.41707,1.45134,1.73034,0.0092575,0.0092575,0.0092575
152,1824.76,1.18126,1.57942,1.54111,0.73024,0.68958,0.72943,0.45954,1.46692,1.45392,1.77165,0.00925255,0.00925255,0.00925255
153,1836.91,1.20563,1.54586,1.56149,0.67725,0.70376,0.7371,0.46037,1.41817,1.42495,1.74555,0.0092476,0.0092476,0.0092476
154,1848.99,1.19669,1.65256,1.56344,0.74386,0.64827,0.73583,0.46699,1.41059,1.48501,1.73597,0.00924265,0.00924265,0.00924265
155,1861.03,1.20406,1.53093,1.55657,0.71466,0.66638,0.71376,0.45217,1.39913,1.46426,1.71509,0.0092377,0.0092377,0.0092377
156,1873.29,1.19449,1.52631,1.54607,0.71373,0.65817,0.70928,0.45478,1.39225,1.49065,1.69859,0.00923275,0.00923275,0.00923275
157,1885.57,1.18592,1.50831,1.536,0.72576,0.64047,0.71819,0.44657,1.3939,1.45893,1.73863,0.0092278,0.0092278,0.0092278
158,1897.73,1.18365,1.50321,1.54102,0.69487,0.67088,0.69836,0.42372,1.4644,1.45345,1.78282,0.00922285,0.00922285,0.00922285
159,1909.85,1.17457,1.52635,1.53141,0.80395,0.66381,0.7698,0.48305,1.40023,1.31946,1.70641,0.0092179,0.0092179,0.0092179
160,1922.05,1.22672,1.51014,1.57943,0.85178,0.66187,0.77,0.48312,1.39585,1.36533,1.71405,0.00921295,0.00921295,0.00921295
161,1934.13,1.17273,1.49211,1.52216,0.71531,0.68995,0.74653,0.47427,1.38871,1.39005,1.70808,0.009208,0.009208,0.009208
162,1946.33,1.19,1.47858,1.54555,0.75347,0.65306,0.72437,0.45137,1.37644,1.43864,1.69048,0.00920305,0.00920305,0.00920305
163,1958.36,1.16031,1.53798,1.50606,0.74247,0.66779,0.72979,0.46461,1.37049,1.40269,1.69605,0.0091981,0.0091981,0.0091981
164,1970.62,1.17522,1.46586,1.51443,0.81155,0.66993,0.75217,0.45801,1.37354,1.34814,1.71797,0.00919315,0.00919315,0.00919315
165,1982.76,1.18371,1.45806,1.51533,0.77392,0.66708,0.74819,0.48239,1.38711,1.33187,1.73386,0.0091882,0.0091882,0.0091882
166,1995.07,1.18069,1.48015,1.53118,0.7663,0.63153,0.704,0.44258,1.45687,1.47961,1.76538,0.00918325,0.00918325,0.00918325
167,2007.39,1.17852,1.4672,1.53464,0.80737,0.63821,0.74343,0.47056,1.38357,1.37253,1.69789,0.0091783,0.0091783,0.0091783
168,2019.73,1.19123,1.45625,1.53704,0.73939,0.65908,0.74154,0.46635,1.38971,1.36535,1.72014,0.00917335,0.00917335,0.00917335
169,2031.8,1.14179,1.42047,1.50034,0.78707,0.69324,0.76039,0.48871,1.40589,1.3283,1.74852,0.0091684,0.0091684,0.0091684
170,2044.03,1.17831,1.50286,1.5278,0.72242,0.69537,0.75284,0.48871,1.40126,1.35478,1.71467,0.00916345,0.00916345,0.00916345
171,2056.29,1.16299,1.45536,1.5202,0.74231,0.66818,0.73038,0.46863,1.36504,1.38644,1.70792,0.0091585,0.0091585,0.0091585
172,2068.27,1.15353,1.42344,1.51973,0.73426,0.69664,0.74372,0.47569,1.35062,1.3604,1.69656,0.00915355,0.00915355,0.00915355
173,2080.13,1.18732,1.4523,1.52447,0.77903,0.6827,0.75305,0.46317,1.42067,1.33314,1.7189,0.0091486,0.0091486,0.0091486
174,2092.08,1.18173,1.45442,1.53484,0.70352,0.72434,0.75982,0.48229,1.37931,1.33381,1.68672,0.00914365,0.00914365,0.00914365
175,2104,1.1834,1.47635,1.51647,0.80346,0.65508,0.75071,0.49106,1.32482,1.30578,1.63715,0.0091387,0.0091387,0.0091387
176,2115.9,1.16643,1.42276,1.49377,0.69414,0.7048,0.74259,0.47428,1.34838,1.33517,1.65765,0.00913375,0.00913375,0.00913375
177,2127.86,1.17275,1.40794,1.5206,0.7645,0.6952,0.75463,0.49803,1.36383,1.3071,1.65684,0.0091288,0.0091288,0.0091288
178,2140.01,1.16876,1.42134,1.51641,0.77332,0.68172,0.77226,0.50227,1.34113,1.25312,1.67883,0.00912385,0.00912385,0.00912385
179,2152.16,1.1751,1.44229,1.52311,0.7123,0.69607,0.75277,0.49137,1.34684,1.33367,1.63406,0.0091189,0.0091189,0.0091189
180,2164.14,1.1437,1.38626,1.50242,0.78583,0.66171,0.76877,0.4796,1.37491,1.36117,1.68389,0.00911395,0.00911395,0.00911395
181,2176.02,1.13575,1.42281,1.48989,0.77882,0.64259,0.75939,0.47007,1.36181,1.35674,1.69646,0.009109,0.009109,0.009109
182,2188.08,1.15981,1.4185,1.49834,0.78311,0.66375,0.76362,0.48321,1.34543,1.33175,1.68081,0.00910405,0.00910405,0.00910405
183,2200.46,1.13782,1.36587,1.48523,0.81078,0.71511,0.78461,0.48993,1.35428,1.28304,1.65486,0.0090991,0.0090991,0.0090991
184,2212.45,1.15429,1.37984,1.5059,0.75586,0.71777,0.76765,0.49607,1.32721,1.27276,1.62837,0.00909415,0.00909415,0.00909415
185,2224.3,1.13352,1.41177,1.48587,0.82884,0.67389,0.76985,0.51111,1.29857,1.29119,1.61112,0.0090892,0.0090892,0.0090892
